Id,SalePrice
1461,123111.00050313579
1462,147968.57592789264
1463,181361.6615972325
1464,196125.36536519596
1465,193049.6804736661
1466,174581.18786733662
1467,190688.5854718482
1468,163970.83993474062
1469,194990.64018818148
1470,117214.37223535049
1471,201865.3746152473
1472,105559.89368370868
1473,95475.15718613454
1474,143275.04956703837
1475,109012.02610080008
1476,323828.58349192527
1477,242077.1842590692
1478,293522.0178156394
1479,281158.9663976211
1480,415430.949680404
1481,286181.28470090625
1482,209927.25680835865
1483,181263.7526559743
1484,168238.3119978145
1485,187772.3585026841
1486,209046.49818778055
1487,307452.88968720415
1488,243460.6149908101
1489,194289.29270875297
1490,243706.6567267016
1491,217482.83379863406
1492,92252.3614890874
1493,210713.0693208503
1494,281829.5024686024
1495,267108.27258553857
1496,241490.67896712403
1497,183955.71100612165
1498,172770.6758239669
1499,162719.37843857374
1500,161704.53347815614
1501,202208.25414032693
1502,149568.01518890768
1503,274129.67246644024
1504,239485.90683229937
1505,224524.04269295296
1506,197261.02096811397
1507,259590.49183537267
1508,208105.52841844986
1509,154651.75022657606
1510,136781.3745405124
1511,153254.04331098887
1512,188763.2090661963
1513,149382.25433219806
1514,151597.95939556882
1515,216914.00797087088
1516,158207.79922235495
1517,167783.49457426782
1518,132403.12500708055
1519,239431.11604004697
1520,130733.28162286541
1521,132640.06120078632
1522,192642.89059560274
1523,101568.5918156979
1524,121580.08322160336
1525,100588.96012415475
1526,79142.71131575003
1527,96873.14298444224
1528,147817.06547363935
1529,139298.70553514728
1530,201762.18495430372
1531,141976.9139849653
1532,94348.95487794507
1533,160366.13267148723
1534,147398.34659248585
1535,173257.16023592552
1536,109374.10139957181
1537,61618.73034512217
1538,156689.00963464892
1539,221232.78916726116
1540,117880.71458197641
1541,147736.9211390686
1542,153431.55009939492
1543,191756.14907860028
1544,74712.43713119841
1545,103108.82761768461
1546,128093.01916362549
1547,144220.90631874622
1548,131831.65481783025
1549,117987.68183767021
1550,125918.38663997612
1551,129254.9362266282
1552,153680.20774436457
1553,161664.92604747385
1554,121380.4025706597
1555,165011.1601406391
1556,84645.40041609522
1557,94818.03909605654
1558,109256.99318816647
1559,88110.24144456233
1560,130640.85382281191
1561,145204.57355373766
1562,139856.08524420968
1563,122220.98573212576
1564,168254.33366575505
1565,141642.15580102982
1566,237736.60923674045
1567,72176.72066751606
1568,239058.86610425025
1569,136782.17782170995
1570,136925.34314732318
1571,113318.94953784667
1572,150698.19153335126
1573,252701.16901344093
1574,128215.1115380681
1575,238984.05016303383
1576,247979.4066102639
1577,194354.84944543982
1578,143481.13761400798
1579,136555.61671640928
1580,195661.85372534458
1581,161537.5250193844
1582,119949.59937038523
1583,290229.1852862608
1584,229394.3168333263
1585,152787.2311846746
1586,48741.68457985466
1587,101421.40170308016
1588,159946.6600374416
1589,106350.31155476277
1590,131999.01139883575
1591,77823.43647680414
1592,142818.26041357912
1593,113560.09437844314
1594,154139.506315428
1595,115200.65266994265
1596,221694.56228428398
1597,189053.83545227716
1598,192741.54246170347
1599,177554.65148134826
1600,173209.54820755188
1601,39107.40285706933
1602,133241.54663401697
1603,81566.08577092976
1604,266587.15750476334
1605,236416.07324132085
1606,162233.6517409188
1607,186208.67812886595
1608,216412.0874953842
1609,193780.55291400856
1610,158330.29148142593
1611,131555.44973926333
1612,195927.33446953486
1613,175772.31541657372
1614,133535.79444416746
1615,83182.35109539068
1616,64140.19560647238
1617,79933.66434699605
1618,124892.51570453512
1619,145000.72617572633
1620,189298.15083890728
1621,143901.49754207482
