Id,SalePrice
1461,124803.46168665882
1462,158415.6756245349
1463,181700.83060553746
1464,183554.14296704181
1465,196608.0733052961
1466,175093.85122403316
1467,176121.13915520255
1468,172829.559077526
1469,174062.21131421346
1470,117833.6731699081
1471,202083.5619596487
1472,93532.89785032759
1473,95505.4743273436
1474,153897.7950527029
1475,135209.8054866638
1476,361438.34386613726
1477,248459.03011310496
1478,299650.62569304864
1479,245188.6966733611
1480,505216.9976031057
1481,307834.0863121285
1482,201045.34118729792
1483,169228.92710868074
1484,170105.43099216465
1485,169188.44851756288
1486,195364.08117015872
1487,331971.93443205825
1488,231968.15359754613
1489,204414.80225348647
1490,224542.38790824162
1491,188697.49971014506
1492,88046.75301715548
1493,180853.4057556586
1494,270733.88006106316
1495,270043.27925019903
1496,235673.47494694812
1497,186573.66485624257
1498,156335.82530132544
1499,152525.2200234743
1500,156617.1358175801
1501,171272.37476949766
1502,164711.58384550438
1503,302398.1298998655
1504,230602.77642027178
1505,223974.43743073032
1506,177516.1021552471
1507,230712.63907701682
1508,214530.8448003444
1509,165764.1096619732
1510,151277.41259776216
1511,138475.6873503358
1512,174762.57052743054
1513,144168.27848243268
1514,174862.26323856087
1515,210276.37806225437
1516,154578.67834173248
1517,157589.29628824437
1518,125834.00068341763
1519,220954.47135602613
1520,134536.39477155055
1521,136933.6174446288
1522,164743.8071559912
1523,113524.9757097066
1524,129107.52561990713
1525,121527.36121015306
1526,114402.99343462175
1527,100783.12320698466
1528,132204.925130031
1529,149691.90000087017
1530,176502.04867557267
1531,115150.45040965104
1532,94797.33849947905
1533,144292.90399874336
1534,119456.81389993452
1535,151756.86346144316
1536,112137.68402452576
1537,61005.153270778945
1538,180428.9566008469
1539,224157.9907915115
1540,94256.22878244813
1541,152666.47172723876
1542,146667.08471061056
1543,239170.1894884503
1544,79193.26900557993
1545,114422.24045030068
1546,130638.89742356465
1547,141147.74862279254
1548,141762.89523843164
1549,116330.26241640892
1550,145159.0089475135
1551,111733.0859277403
1552,135247.05700079125
1553,140893.5797635604
1554,114751.83059301853
1555,177469.2844060098
1556,77639.74393607123
1557,104271.53580972548
1558,88657.25461987409
1559,90395.19785959709
1560,128899.4010988874
1561,128614.66861514328
1562,128181.99608774012
1563,124153.0155897996
1564,152081.4171348936
1565,146409.24519124642
1566,220863.27602971694
1567,68566.43915972335
1568,241505.16279767634
1569,141170.9493591047
1570,130694.32879367318
1571,130503.7727494015
1572,151035.7754658876
1573,244450.93403568788
1574,114390.98542872755
1575,218282.1174341444
1576,231473.7361400392
1577,200935.39423166375
1578,141957.82656518705
1579,148800.89672946764
1580,191445.8099964173
1581,148504.92917345266
1582,132475.78093021564
1583,321687.9775900259
1584,228871.18365637126
1585,140391.2178205718
1586,72338.01164323249
1587,97626.26609515646
1588,149262.1054814744
1589,94103.70598872431
1590,134778.7436990815
1591,103444.35582670722
1592,121163.37850964034
1593,125089.64973604688
1594,132921.33477731433
1595,100260.50097246502
1596,237024.0274947141
1597,174540.08517411153
1598,195557.93185820174
1599,198335.66739747164
1600,184454.8122586441
1601,70471.21447524361
1602,113730.61841189762
1603,89054.59418526413
1604,280594.45901261835
1605,241666.23343237722
1606,174120.29377503588
1607,137552.47270033398
1608,215970.858552225
1609,197732.8092050914
1610,168727.79065650006
1611,135554.63320240527
1612,157152.46239648527
1613,160021.56171043924
1614,121407.96458267943
1615,87634.36131138357
1616,77563.40035241298
1617,88988.73042352978
1618,130431.59530159764
1619,140313.90251640693
1620,144687.95850470205
1621,141968.23911416702
1622,150166.04850931605
1623,285663.6883893044
1624,215492.97990891917
1625,120701.13838716879
1626,165568.2586123701
1627,187885.92307425078
1628,249292.78527193
1629,176052.4280602143
1630,432117.66000494565
1631,224280.9676983526
1632,263547.0807009405
1633,165992.4139730709
1634,182663.5629028616
1635,173984.65702095313
1636,158992.71310781597
1637,175382.90163109428
1638,194837.9427241504
1639,178825.8873868935
1640,254289.38300054197
1641,175498.2772707355
1642,225671.6379038927
1643,212325.5796130875
1644,228666.56995943052
1645,188961.78281456465
1646,153453.49521739635
1647,149909.59523342844
1648,133985.5518473151
1649,139921.77474241005
1650,113637.57904929227
1651,121403.36421663033
1652,93613.78625179078
1653,94044.12896692468
1654,154727.8339563256
1655,151337.23073588827
1656,148604.39910660314
1657,157843.280666179
1658,149474.33508728826
1659,145682.4397351955
1660,155042.98726545667
1661,503828.8441392962
1662,419964.519021336
1663,337465.5881428086
1664,548951.0898513518
1665,336046.9160600741
1666,359481.1701931532
1667,377714.6123051923
1668,323834.91551167174
1669,306406.18731911865
1670,350478.8737820042
1671,260538.9133627111
1672,497652.7197947355
1673,293231.4520349082
1674,246319.66263382896
1675,187509.06601946705
1676,193928.82507208342
1677,222145.8896390437
1678,495527.43422842206
1679,465425.1933341343
1680,329223.1149357153
1681,279878.89887362166
1682,298432.05701481394
1683,183295.02632703385
1684,162510.64323331267
1685,174923.66313696082
1686,167087.92215438376
1687,163532.2479165799
1688,186365.4215745826
1689,186704.2546337437
1690,179429.2140590485
1691,174165.90945116972
1692,268945.02480826667
1693,165560.17389257136
1694,181058.75502755845
1695,163123.80599322703
1696,272415.3960543704
1697,173418.59913596857
1698,399967.97095445066
1699,307643.9498050089
1700,247541.98047669942
1701,257157.91527928645
1702,245187.9625783297
1703,259891.96952097153
1704,295352.69363495207
1705,232964.39787708182
1706,516029.3335151984
1707,228263.92533031464
1708,205467.9322259867
1709,271125.3533815318
1710,226611.42320890425
1711,267404.87325845443
1712,242043.38736979244
1713,263934.24809857353
1714,226331.93912564323
1715,210098.4910727275
1716,176619.62985622208
1717,169051.16844884522
1718,137144.29175488173
1719,196727.16543804208
1720,260489.29931592886
1721,159113.87782992717
1722,126453.49644821024
1723,155458.057579147
1724,202180.83598961044
1725,225785.8407660597
1726,194390.5651295136
1727,166658.22329438518
1728,181869.73993846937
1729,164108.74143820303
1730,181919.72318591908
1731,124283.1114130701
1732,127111.57493864225
1733,117677.16196193754
1734,124852.27603711686
1735,131970.21554445493
1736,116673.67154986576
1737,367212.3936334249
1738,215304.40363719148
1739,313722.4409229629
1740,219962.88876338833
1741,192585.51772961486
1742,171938.9079939694
1743,172978.31793384822
1744,316368.20766857354
1745,257754.75940859466
1746,249380.93993652376
1747,213267.05428193093
1748,215203.35065163832
1749,153549.13757807435
1750,132158.66592466636
1751,243059.23145438975
1752,120022.13117308832
1753,133513.10295309644
1754,201233.06689390348
1755,168420.37318341457
1756,122193.0050428898
1757,123865.81656566435
1758,146780.07083789076
1759,164051.39541626172
1760,157855.8116962201
1761,135929.07750336756
1762,170481.23815657856
1763,165010.42290730285
1764,111718.7793919189
1765,168177.707985317
1766,172304.11005086105
1767,221870.4326097089
1768,142762.08156502203
1769,171033.24664320954
1770,142107.31042974713
1771,125832.9430741138
1772,137597.74510499046
1773,142305.7881477903
1774,121338.66373192084
1775,135236.56665872337
1776,129622.26098310981
1777,119507.20310269459
1778,135582.5136282671
1779,119632.0499829874
1780,171815.45022011377
1781,132228.65678407456
1782,94805.16566016641
1783,138335.1038379956
1784,94038.28438882147
1785,115630.3810626651
1786,131234.1274135581
1787,163697.56168028957
1788,52864.94902308848
1789,91817.13675169929
1790,78020.54009042436
1791,182582.58936385493
1792,155452.962362356
1793,133786.00031008155
1794,141761.31276175042
1795,136792.00698937208
1796,121529.28775498019
1797,104428.86225221715
1798,129015.93199470913
1799,119251.00435863956
1800,122783.30181371175
1801,126529.05391030741
1802,138107.0171372995
1803,139970.93176548008
1804,147803.69202661567
1805,134463.7011290237
1806,111749.89788683534
1807,124271.93367107373
1808,116618.61394679167
1809,119999.10231193222
1810,147561.3771829216
1811,110572.43999339856
1812,101321.40141691995
1813,124367.970945897
1814,96684.74113723925
1815,53192.891698854255
1816,95762.13375247741
1817,111719.42387151768
1818,143132.25039962443
1819,117756.22110571848
1820,59996.63585012576
1821,112643.74517995055
1822,153868.73793212732
1823,44847.13949830263
1824,148125.08045267864
1825,137237.40248364437
1826,97886.73394917758
1827,100189.15058142775
1828,139779.26041570274
1829,113998.68082620796
1830,149355.68584795576
1831,154557.36466390474
1832,90389.69899376963
1833,133309.67747080454
1834,122974.76228120178
1835,148207.5873654234
1836,124356.5952199567
1837,87348.39403752112
1838,128677.93053578415
1839,84018.7065039896
1840,167852.31655054196
1841,142744.5806635691
1842,71857.10454156132
1843,140390.2721954913
1844,132816.2303054355
1845,126256.8439668048
1846,154004.72097536467
1847,150963.13417455246
1848,54137.56731491613
1849,116253.83010609205
1850,121277.19468542744
1851,156766.90967152134
1852,132800.96796307107
1853,127206.11955133082
1854,173684.48505666692
1855,145022.7966491713
1856,226011.5154705251
1857,176829.73340397122
1858,141360.35179593245
1859,118983.53485512115
1860,143650.11512186466
1861,121880.11684034021
1862,318421.42445564625
1863,317465.762238215
1864,317465.762238215
1865,330236.36647718435
1866,323842.73236755223
1867,237159.41448027352
1868,282395.1424324079
1869,209660.59719594356
1870,248829.1962288789
1871,242809.12543707667
1872,174065.89993104915
1873,232740.88226112054
1874,138922.87897543347
1875,201683.51536970647
1876,192865.76627668214
1877,208641.53701841095
1878,216623.20739188895
1879,133964.30140504977
1880,137700.00766608174
1881,236408.33206402604
1882,240309.83998053265
1883,200733.58836343366
1884,206498.53443595493
1885,257159.98475606696
1886,282644.5177433408
1887,202137.0408242427
1888,301553.1228199083
1889,157855.67241941547
1890,147687.15250022462
1891,145719.3838533848
1892,106059.55525929481
1893,138790.6121383101
1894,124216.1781409932
1895,147954.2042650226
1896,133391.59066915105
1897,109335.01744851083
1898,98871.34949909007
1899,157804.91334056112
1900,148404.72079092584
1901,178559.48402801176
1902,133503.17440662227
1903,220149.150832643
1904,144760.92985865346
1905,201333.37703664604
1906,175213.52587965474
1907,215784.13573862813
1908,118378.61665391756
1909,143816.93356879606
1910,128544.71011613618
1911,208700.37327082732
1912,265320.87964837236
1913,127907.8319578406
1914,65258.47308276341
1915,328007.5421724621
1916,65014.49106668494
1917,263991.60111733084
1918,142251.9120812367
1919,163788.2526827894
1920,141922.08639714398
1921,461326.5479818045
1922,305973.00922372926
1923,222731.73209076445
1924,224410.38669008485
1925,220598.7233272543
1926,397343.44139056245
1927,134552.60773380086
1928,152716.01471862537
1929,131018.48788827358
1930,131318.26202518996
1931,143027.68650623097
1932,144874.85544350158
1933,167008.11491000222
1934,181707.6010588963
1935,177420.27437444925
1936,190886.8461229512
1937,185840.49689290678
1938,166563.57609890527
1939,249189.61377523234
1940,196643.78020031183
1941,172390.6926888705
1942,185564.9725014498
1943,194877.65687578954
1944,330115.3118605444
1945,394570.3739325927
1946,156040.49322866855
